,category,brand_name,product_name,review_title,review_detail,review_date,review_views
0,크림,퀘스크렘,블루치즈 크림치즈,고르곤졸라피자를 좋아하신다면! ,아웃백의 블루치즈드레싱을 엄청 좋아하고 고르곤졸라피자도 좋아합니다. 그래서 혹시 그 꼬릿한 맛이 나는 치즈일까해서 구매해봤는데 맞네요!,2020-10-27,4
1,크림,퀘스크렘,블루치즈 크림치즈,치즈맛 찐해요 ,꼬소한 치즈 냄새가 확 나요,2020-10-26,4
2,크림,퀘스크렘,블루치즈 크림치즈,좋아요 ,많이 꼬릿꼬릿(?)하진 않아요~적당히 즐길수 있는 불루 치즈 맛입니다~~^^,2020-10-25,7
3,크림,퀘스크렘,블루치즈 크림치즈,꿀이랑 너무 잘 어울림 ,이것만 먹으면 꼬릿한데 꿀 넣으면 존맛탱,2020-10-25,5
4,크림,퀘스크렘,블루치즈 크림치즈,맛있어요 ,계속 재구매할것같아요,2020-10-24,3
5,크림,퀘스크렘,블루치즈 크림치즈,제대로 치즈 ,진한 크림치즈를 먹고 싶다면추천,2020-10-24,2
6,크림,퀘스크렘,블루치즈 크림치즈,크림치즈 ,꾸덕하니 정말 맛있어요 초딩입맛에도 잘 맞나봐요,2020-10-24,3
7,크림,퀘스크렘,블루치즈 크림치즈,연어베이글을 위해 ,크림치즈 구입 했어요,2020-10-24,4
8,크림,퀘스크렘,블루치즈 크림치즈,블루치즈는 처음인데 ,블루치즈는 처음 먹어보는데 특유의 콤콤한 맛이 참 맛있네요. 제 취향입니다. 그렇다고 블루치즈 맛이 엄청 강한건 아니구 크림치즈 맛이긴 한데 뭔가 향이나 끝맛이 다르다구 해야할까요! 어쨌든 살까말까 고민하신다면 가성비도 괜찮으니 한번쯤 사보시는거도 추천드립니당,2020-10-23,4
9,크림,퀘스크렘,블루치즈 크림치즈,적당적당 ,그냥 발라먹기 적당. 쿰쿰한 냄새가 많이 나진 않은데 그렇다고 맛있지도 않음...,2020-10-21,3
10,크림,퀘스크렘,블루치즈 크림치즈,맛있어요 ,몽글몽글 질감이 아니에요. 식빵이나 베이글보다는 간식겸 안주겸 먹는 크래커에 더 어울리는 맛이에요.,2020-10-21,4
11,크림,퀘스크렘,블루치즈 크림치즈,진해요 ,베이글에 같이 먹을겨고 구매~ 진한맛이에요,2020-10-20,22
12,크림,퀘스크렘,블루치즈 크림치즈,빵에도 샐러드도 좋아요 ,빵에 간편하게 발라먹고 와인안주로 먹고 좋네요,2020-10-20,6
13,크림,퀘스크렘,블루치즈 크림치즈,기대됩니당 ㅎㅎㅎ ,저는 지방에 사는데 일요일새벽에 주문하고 월욜 낮에 바로 받았어요!! 아직 뜯어보진 않았는데 너무 기대되네요 ㅎㅎㅎㅎ,2020-10-20,16
14,크림,퀘스크렘,블루치즈 크림치즈,맛있어요 ,크림치즈는 사랑입니다,2020-10-19,8
15,크림,퀘스크렘,블루치즈 크림치즈,만족합니다. ,잘 숙성된 치즈의 향입니다.,2020-10-17,5
16,크림,퀘스크렘,블루치즈 크림치즈,무난 ,블루치즈 잘 못먹는 분들도 드실 수 있을 것 같아요,2020-10-15,11
17,크림,퀘스크렘,블루치즈 크림치즈,짱짱 ,재구매 의사 백프로입니다. 달지않고 짜지도 않은 데일리로 즐기기 좋은 깊이감있는 맛의 크림치즈입니다!,2020-10-15,6
18,크림,퀘스크렘,블루치즈 크림치즈,베이글에 ,발라 먹어보려구요 ㅎㅎ,2020-10-15,28
19,크림,퀘스크렘,블루치즈 크림치즈,굿 ,생각보다 안큠쿰해요^^,2020-10-15,7
20,크림,퀘스크렘,블루치즈 크림치즈,재구매 ,블루치즈향 심하지않아요.,2020-10-14,28
21,크림,퀘스크렘,블루치즈 크림치즈,진한 크림치즈 ,컬리에서 산 픽어베이글 + 아보카도랑 같이 먹었어요,2020-10-13,27
22,크림,퀘스크렘,블루치즈 크림치즈,맛있어요 ,향도진하고 바게뜨에발라 먹으니 맛있네요,2020-10-13,9
23,크림,퀘스크렘,블루치즈 크림치즈,맛있어요 ,정말 맛있어요 계속 먹게되어요,2020-10-10,32
24,크림,퀘스크렘,블루치즈 크림치즈,ㅎ ,꼬릿한치즈좋아하는데 기대중이에용,2020-10-09,17
25,크림,퀘스크렘,블루치즈 크림치즈,첫 구매 ,맛있으면 좋겠어요~~,2020-10-08,6
26,크림,퀘스크렘,블루치즈 크림치즈,아직 안먹어봄 ,후기믿고 사봅니다 ㅎㅎ,2020-10-07,23
27,크림,퀘스크렘,블루치즈 크림치즈,블루 ,치즈 좋아해요 꼬리꼬리,2020-10-06,32
28,크림,퀘스크렘,블루치즈 크림치즈,블루치즈 ,음 익숙한 크림치즈맛은 아니네요,2020-09-18,15
29,크림,퀘스크렘,블루치즈 크림치즈,꼬리꼬리 취향저격!!! ,후기에 꼬리꼬리한 치즈 좋아하면 무조건 사란 글 보고 망설임없이 구매!!’ 정말 취향저격이요!!! 이어 아이비나 참크레커 같은데 발라 먹음 와인 안주로 최고예요!!!!!,2020-09-16,67
30,크림,퀘스크렘,블루치즈 크림치즈,베이글에 ,베이글에도 발라먹고 크래커랑 먹기에도 맛나요,2020-09-15,15
31,크림,퀘스크렘,블루치즈 크림치즈,블루치즈 ,더꼬리하고 진할줄알았는데,2020-09-13,44
32,크림,퀘스크렘,블루치즈 크림치즈,크림치즈 ,그닥 꾸덕하지도 치즈향 듬뿍도 아닙니다,2020-09-09,11
33,크림,퀘스크렘,블루치즈 크림치즈,맛있어요 ,좋아요 좋아요...,2020-09-09,9
34,크림,퀘스크렘,블루치즈 크림치즈,별로에요ㅠ ,먹다가 느끼해서 한 번 먹고 버렸어요ㅜㅜㅜㅜㅜㅜㅜㅜ,2020-09-07,34
35,크림,퀘스크렘,블루치즈 크림치즈,향이 진하고 좋아요 ,빵에 발라먹기 편하고 향도 좋아요,2020-09-04,7
36,크림,퀘스크렘,블루치즈 크림치즈,맛있게 잘 먹었어요 ,맛있게잘 먹었어요 재구매!!,2020-09-04,5
37,크림,퀘스크렘,블루치즈 크림치즈,맛있어요 ,후기평보고 샀는데 맛나요,2020-09-03,3
38,크림,퀘스크렘,블루치즈 크림치즈,엄청 맛있어요! ,평소에 꾸링꾸링한 치즈를 좋아한다면 아주 딱!인 크림치즈입니다! 맛있어요~,2020-09-02,7
39,크림,퀘스크렘,블루치즈 크림치즈,좋아요 ,필라xxx 크림치즈만 먹다가 바꿔봤는데 요것 맛있어요.,2020-09-02,4
40,크림,퀘스크렘,블루치즈 크림치즈,블루치즈 ,아직 안먹어봄 맛있겠지,2020-09-01,22
41,크림,퀘스크렘,블루치즈 크림치즈,블루치즈 ,그냥저냥 괜춘합니다,2020-08-31,16
42,크림,퀘스크렘,블루치즈 크림치즈,오묘한 블루치즈의 맛 ,크래커에 발라 먹으면 오묘한 맛에 서서히 중독됩니다,2020-08-30,7
43,크림,퀘스크렘,블루치즈 크림치즈,그닥 ,후기 좋아서 샀는데 전 별로네요,2020-08-29,5
44,크림,퀘스크렘,블루치즈 크림치즈,맛있어뇨 ,불루치즈향이 그리 강하진 않은데 맛있어요,2020-08-28,3
45,크림,퀘스크렘,블루치즈 크림치즈,굳 ,호불호가 갈리네요 전 맛있어요ㅎ 단맛 좋아하심 안좋아하실꺼예요,2020-08-28,7
46,크림,퀘스크렘,블루치즈 크림치즈,맛있어요 ,베이글에 발라먹는데 풍미가 좋아요,2020-08-27,7
47,크림,퀘스크렘,블루치즈 크림치즈,콤콤 ,콤콤한 블루치즈향 좋은데 좀 짜요 ,2020-08-26,8
48,크림,퀘스크렘,블루치즈 크림치즈,향 ,좋아요 콤콤 ♡,2020-08-26,4
49,크림,퀘스크렘,블루치즈 크림치즈,꾸덕하고 맛있어요 ,빵에 아주 듬뿍씩 바를때 제맛이 나는거같아요! 행복한 맛~~,2020-08-26,1
50,크림,퀘스크렘,블루치즈 크림치즈,제입은 딱입니다~ ,아이들은 안 먹네요^^,2020-08-26,10
51,크림,퀘스크렘,블루치즈 크림치즈,너무 맛있음 솔직히 ,너무 맛잇구...이거에 잼 얹어 먹어도 맛잇구....근데 블루치즈 향이 그렇게 강하진 않아요,2020-08-26,5
52,크림,퀘스크렘,블루치즈 크림치즈,맛있어요 ,나쁘지않아요 식빵에 발라먹었어요,2020-08-25,0
53,크림,퀘스크렘,블루치즈 크림치즈,좀 짜네요 ,하몽 살치촌 초리조랑 같이 먹으려고 주문했는데 좀 짜네요,2020-08-25,9
54,크림,퀘스크렘,블루치즈 크림치즈,좀 ,특이한 크림치즈를 찾다가 샀어요. 과일이랑 잘어울려요.,2020-08-24,4
55,크림,퀘스크렘,블루치즈 크림치즈,블루치즈 ,생각보다 블루치즈향이 꽤 진한데 저는 그냥 그래요,2020-08-24,25
56,크림,퀘스크렘,블루치즈 크림치즈,진해요 ,너무 진해서 먹기가,2020-08-23,5
57,크림,퀘스크렘,블루치즈 크림치즈,좋아요 ,향이 진해서 좋아요,2020-08-21,17
58,크림,퀘스크렘,블루치즈 크림치즈,맛있어요^^ ,크림치즈가 꾸덕하니 머끼 좋아요 맛있어요,2020-08-21,9
59,크림,퀘스크렘,블루치즈 크림치즈,맛있어요 ,맛있네요,2020-08-21,12
60,크림,퀘스크렘,블루치즈 크림치즈,두번째 구매 ,블루크림치즈 너무 맛잇어서,2020-08-20,22
61,크림,퀘스크렘,블루치즈 크림치즈,맛은 괜찮은데 ,근데 향에 비해 좀 짜요,2020-08-20,15
62,크림,퀘스크렘,블루치즈 크림치즈,향이진해요 ,가족들이 맛있대요~,2020-08-18,12
63,크림,퀘스크렘,블루치즈 크림치즈,기대중 ,아직 맛보지 못했는데 기대중입니당,2020-08-18,16
64,크림,퀘스크렘,블루치즈 크림치즈,좋아여 ,처음사봤는데 맛있어요,2020-08-18,6
65,크림,퀘스크렘,블루치즈 크림치즈,중독성 있는 맛 ,묘하게 중독성 있는 맛입니다. 블루치즈의 향이 강하지 않은 게 아쉬워요,2020-08-18,28
66,크림,퀘스크렘,블루치즈 크림치즈,호불호 ,남편은 인상써요 ㅎㅎㅎ,2020-08-17,24
67,크림,퀘스크렘,블루치즈 크림치즈,맛있어요!! ,블루치즈 좋아해서 시켜봤는데 맛있어요!,2020-08-17,6
