category,brand_name,product_name,review_title,review_detail,review_date,review_views
브리,카스텔로,덴마크 브리 치즈,['담백한 빵에... '],"
빵에 잘게 잘라 냠냠~
",['2020-10-26'],['12']
브리,카스텔로,덴마크 브리 치즈,['치즈 너무 맛나용 '],"
까망베르 sz 너무 맛나서 와인 홀짝 꿀에 찍어먹어도 맛나요
",['2020-10-26'],['8']
브리,카스텔로,덴마크 브리 치즈,['치즈좋아하는데 최애는 브리 '],"
치즈이것저것좋아하는데 브리치즈가 제일 좋네요 ㅜㅜ
맛있음
",['2020-10-26'],['4']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
사과브리치즈 샌드위치 해먹으려고 샀어요 넘 맛있어요
",['2020-10-26'],['0']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
좋아하는 브리가 세일이라 더 좋네요
",['2020-10-26'],['6']
브리,카스텔로,덴마크 브리 치즈,['캠핑가서 브리치즈구이 해먹었어요 '],"
가격대비 맛도 괜찮은듯해요
마켓컬리에서 냉동베리 같이 시켜서
컴포트만들어 메이플시럽이랑같이 곁들어 먹으니 안주로 좋으네요 :)
",['2020-10-26'],['10']
브리,카스텔로,덴마크 브리 치즈,['브리치즈♡ '],"
넘 좋아하는데 8살딸아이도 좋아할줄이야 ㅠ 혼자먹고싶네요 ㅋㅋ
",['2020-10-26'],['7']
브리,카스텔로,덴마크 브리 치즈,['맛있어요 !?? '],"
치즈로 샌드위치 해먹었는데맛있어요 !?? 쫀득하고
",['2020-10-26'],['13']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
여러음식에 사용하려고 구매했는데 좋네요
",['2020-10-26'],['5']
브리,카스텔로,덴마크 브리 치즈,['브리치즈 '],"
토마토에 넣어먹으니 너무 맛잇어용
",['2020-10-26'],['6']
브리,카스텔로,덴마크 브리 치즈,['에프에 '],"
에프에 구우니 맛있네요
견과류 꿀이랑 같이 해서 와인에 먹었어요
",['2020-10-26'],['6']
브리,카스텔로,덴마크 브리 치즈,['그럭 '],"
그럭저럭 ㅋ 다비슷한맛인듯
",['2020-10-26'],['3']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
평소에 브리치즈 좋아하는데
평이 좋길래 집에서 먹어보려고 주문했어요
",['2020-10-26'],['5']
브리,카스텔로,덴마크 브리 치즈,['가성비 '],"
가성비 좋은거 같네요
",['2020-10-26'],['2']
브리,카스텔로,덴마크 브리 치즈,['재구매 '],"
브리치즈 좋아해서 종종 주문합니다
",['2020-10-26'],['3']
브리,카스텔로,덴마크 브리 치즈,['와인안주 '],"
와인이랑 같이 먹었어요
ㅊ크래커랑 먹으니 맛나네요
",['2020-10-26'],['6']
브리,카스텔로,덴마크 브리 치즈,['브리치즈 '],"
요건 첨 구매하는데 맛있기를
",['2020-10-26'],['2']
브리,카스텔로,덴마크 브리 치즈,['구워먹으려고 구매 '],"
브리치즈 구워먹어도 맛있어요
",['2020-10-26'],['5']
브리,카스텔로,덴마크 브리 치즈,['맛있어요 '],"
맛있습니다 쫀득쫀득
",['2020-10-25'],['5']
브리,카스텔로,덴마크 브리 치즈,['맛있어서 '],"
재구매했어요
크린베리랑 같이먹으니 먓있네요
",['2020-10-25'],['3']
브리,카스텔로,덴마크 브리 치즈,['굿굿 '],"
사과브리치즈 샌드위치 자주 해먹는데 사과랑도 잘 어울리고 햄이랑도 잘어울리구 그냥먹어도 맛나요
",['2020-10-25'],['4']
브리,카스텔로,덴마크 브리 치즈,['재구매 '],"
샌드위치에 정말 좋아요
",['2020-10-25'],['4']
브리,카스텔로,덴마크 브리 치즈,['사과브리치즈샌드위치!!! '],"
동네에서 제일 맛있는 바게트 사다가 사이에 홀머스터드 깔고!
싱싱한 루꼴라 깔고!!
건강한 생햄!!
상큼달달한 슬라이스 사과 깔고!!
브리치즈 반절 몽땅 넣고!!
집에서 만든 유기농딸기쨈 살짝 바르고 마무리! 
(단거 싫으시면 안넣어도 되고 아님 산뜻한 블루베리류쨈도 추천용)
먹기는 좀 힘들지만 진짜진짜 맛있었어요!!
꼭 해드셔보세요~
일본제조는 아니라니 참 다행입니다
",['2020-10-25'],['6']
브리,카스텔로,덴마크 브리 치즈,['잘 받았습니다 '],"
이번 상품은 신선함이 떨어지네요
",['2020-10-25'],['0']
브리,카스텔로,덴마크 브리 치즈,['생각보다 마일드해요 '],"
샌드위치 해먹었는데 생각보단 맛이연해서 많이 넣어야 할 것 같아요. 치즈 자체는 맛있어요. 살짝 구운다음에 먹었어요.
",['2020-10-25'],['6']
브리,카스텔로,덴마크 브리 치즈,['맛있어요 '],"
불쾌한 냄새 안나고 우유맛 많이 나요 샌드위치에도 잘어울리고 꿀이랑 호두랑 먹었더니 맛있었어요
",['2020-10-25'],['0']
브리,카스텔로,덴마크 브리 치즈,['담백 '],"
하고 맛있네요 부드러워요
",['2020-10-25'],['3']
브리,카스텔로,덴마크 브리 치즈,['애플 브리 샌드위치 '],"
애플브리 샌드위치 너무 좋아해서 자주 시켜먹어요
맛은 일드프랑스가 제일 맛있기는한데
카스텔로랑 프레지덩도 가성비 좋아서 종종 주문해먹고있어요
프레지덩은 약간 꼬릿한향 있어서 카스텔로가 무난해요
",['2020-10-25'],['3']
브리,카스텔로,덴마크 브리 치즈,['샐러드용 '],"
과일과 샐러드 해먹어도 좋아요~ 발사믹과 잘 어울립니다
",['2020-10-25'],['1']
브리,카스텔로,덴마크 브리 치즈,['브리 '],"
치즈 구워서 꿀이랑 견과류 짱맛
",['2020-10-25'],['3']
브리,카스텔로,덴마크 브리 치즈,['첫구매 '],"
와인안주로구매해밧어용
",['2020-10-24'],['0']
브리,카스텔로,덴마크 브리 치즈,['브리치즈 '],"
브리치즈 샌드위치 만드려고 샀어요 
맛있었음 좋겠어요
",['2020-10-24'],['1']
브리,카스텔로,덴마크 브리 치즈,['다들 추천하는 이유가 '],"
짭쪼름하고 냄새 안나서 좋아요
150도 예열 후 5분 땡 하면 너무 맛있게 구워집니다!
가성비 최고예요
",['2020-10-24'],['3']
